 5850: 0.151097, 0.095520 avg loss, 0.002000 rate, 4.305916 seconds, 748800 images
 5851: 0.089001, 0.094868 avg loss, 0.002000 rate, 4.388705 seconds, 748928 images
 5856: 0.064384, 0.091820 avg loss, 0.002000 rate, 4.667962 seconds, 749568 images
 5857: 0.081254, 0.090763 avg loss, 0.002000 rate, 4.222250 seconds, 749696 images
 5858: 0.104802, 0.092167 avg loss, 0.002000 rate, 4.413469 seconds, 749824 images
 5859: 0.117295, 0.094680 avg loss, 0.002000 rate, 6.464486 seconds, 749952 images
 5864: 0.072916, 0.092504 avg loss, 0.002000 rate, 6.918116 seconds, 750592 images
 5865: 0.081727, 0.091426 avg loss, 0.002000 rate, 6.514185 seconds, 750720 images
 5866: 0.107205, 0.093004 avg loss, 0.002000 rate, 6.619668 seconds, 750848 images
 5867: 0.128097, 0.096513 avg loss, 0.002000 rate, 6.703828 seconds, 750976 images
 5872: 0.106110, 0.097473 avg loss, 0.002000 rate, 6.947646 seconds, 751616 images
 5873: 0.124414, 0.100167 avg loss, 0.002000 rate, 6.584472 seconds, 751744 images
 5874: 0.127113, 0.102862 avg loss, 0.002000 rate, 6.520170 seconds, 751872 images
 5875: 0.097599, 0.102335 avg loss, 0.002000 rate, 6.721749 seconds, 752000 images
 5880: 0.073053, 0.099407 avg loss, 0.002000 rate, 6.892762 seconds, 752640 images
 5881: 0.136646, 0.103131 avg loss, 0.002000 rate, 2.476502 seconds, 752768 images
 5882: 0.097220, 0.102540 avg loss, 0.002000 rate, 2.500909 seconds, 752896 images
 5883: 0.083598, 0.100646 avg loss, 0.002000 rate, 2.548634 seconds, 753024 images
 5888: 0.111993, 0.101780 avg loss, 0.002000 rate, 2.876307 seconds, 753664 images
 5889: 0.075985, 0.099201 avg loss, 0.002000 rate, 2.557053 seconds, 753792 images
 5890: 0.112284, 0.100509 avg loss, 0.002000 rate, 2.608684 seconds, 753920 images
 5891: 0.091157, 0.099574 avg loss, 0.002000 rate, 2.640117 seconds, 754048 images
 5896: 0.101439, 0.099760 avg loss, 0.002000 rate, 2.798789 seconds, 754688 images
 5897: 0.092712, 0.099056 avg loss, 0.002000 rate, 2.603591 seconds, 754816 images
 5898: 0.111673, 0.100317 avg loss, 0.002000 rate, 2.638328 seconds, 754944 images
 5899: 0.121838, 0.102469 avg loss, 0.002000 rate, 4.259009 seconds, 755072 images
 5904: 0.101112, 0.102334 avg loss, 0.002000 rate, 4.557530 seconds, 755712 images
 5905: 0.103334, 0.102434 avg loss, 0.002000 rate, 4.321532 seconds, 755840 images
 5906: 0.093034, 0.101494 avg loss, 0.002000 rate, 4.208396 seconds, 755968 images
 5907: 0.082337, 0.099578 avg loss, 0.002000 rate, 4.311461 seconds, 756096 images
 5912: 0.080936, 0.097714 avg loss, 0.002000 rate, 4.539137 seconds, 756736 images
 5913: 0.107228, 0.098665 avg loss, 0.002000 rate, 4.304204 seconds, 756864 images
 5914: 0.137181, 0.102517 avg loss, 0.002000 rate, 4.350101 seconds, 756992 images
 5915: 0.070728, 0.099338 avg loss, 0.002000 rate, 4.377585 seconds, 757120 images
 5920: 0.095128, 0.098917 avg loss, 0.002000 rate, 4.521833 seconds, 757760 images
 5921: 0.087998, 0.097825 avg loss, 0.002000 rate, 5.379065 seconds, 757888 images
 5922: 0.095123, 0.097555 avg loss, 0.002000 rate, 5.424639 seconds, 758016 images
 5923: 0.119082, 0.099708 avg loss, 0.002000 rate, 5.516724 seconds, 758144 images
 5928: 0.116432, 0.101380 avg loss, 0.002000 rate, 5.666769 seconds, 758784 images
 5929: 0.086802, 0.099922 avg loss, 0.002000 rate, 5.526423 seconds, 758912 images
 5930: 0.087724, 0.098702 avg loss, 0.002000 rate, 5.533350 seconds, 759040 images
 5931: 0.090492, 0.097881 avg loss, 0.002000 rate, 5.527015 seconds, 759168 images
 5936: 0.088750, 0.096968 avg loss, 0.002000 rate, 5.818091 seconds, 759808 images
 5937: 0.073639, 0.094635 avg loss, 0.002000 rate, 5.552687 seconds, 759936 images
 5938: 0.071587, 0.092330 avg loss, 0.002000 rate, 5.496614 seconds, 760064 images
 5939: 0.079872, 0.091085 avg loss, 0.002000 rate, 2.981500 seconds, 760192 images
 5944: 0.104258, 0.092402 avg loss, 0.002000 rate, 3.381479 seconds, 760832 images
 5945: 0.098303, 0.092992 avg loss, 0.002000 rate, 3.178696 seconds, 760960 images
 5946: 0.097306, 0.093423 avg loss, 0.002000 rate, 3.151352 seconds, 761088 images
 5947: 0.109617, 0.095043 avg loss, 0.002000 rate, 3.203112 seconds, 761216 images
 5952: 0.139264, 0.099465 avg loss, 0.002000 rate, 3.303033 seconds, 761856 images
 5953: 0.096153, 0.099134 avg loss, 0.002000 rate, 3.159769 seconds, 761984 images
 5954: 0.072108, 0.096431 avg loss, 0.002000 rate, 3.039961 seconds, 762112 images
 5955: 0.091376, 0.095926 avg loss, 0.002000 rate, 3.208388 seconds, 762240 images
 5960: 0.090197, 0.095353 avg loss, 0.002000 rate, 3.462357 seconds, 762880 images
 5961: 0.103959, 0.096213 avg loss, 0.002000 rate, 3.071868 seconds, 763008 images
 5962: 0.071213, 0.093713 avg loss, 0.002000 rate, 3.173751 seconds, 763136 images
 5963: 0.087472, 0.093089 avg loss, 0.002000 rate, 3.143639 seconds, 763264 images
 5968: 0.100250, 0.093805 avg loss, 0.002000 rate, 3.458424 seconds, 763904 images
 5969: 0.093971, 0.093822 avg loss, 0.002000 rate, 3.123965 seconds, 764032 images
 5970: 0.087241, 0.093164 avg loss, 0.002000 rate, 3.193725 seconds, 764160 images
 5971: 0.084532, 0.092301 avg loss, 0.002000 rate, 3.205807 seconds, 764288 images
 5976: 0.086873, 0.091758 avg loss, 0.002000 rate, 3.388472 seconds, 764928 images
 5977: 0.091225, 0.091705 avg loss, 0.002000 rate, 3.124920 seconds, 765056 images
 5978: 0.086631, 0.091197 avg loss, 0.002000 rate, 3.084720 seconds, 765184 images
 5979: 0.083104, 0.090388 avg loss, 0.002000 rate, 3.176988 seconds, 765312 images
 5984: 0.071280, 0.088477 avg loss, 0.002000 rate, 3.319760 seconds, 765952 images
 5985: 0.105020, 0.090131 avg loss, 0.002000 rate, 3.005940 seconds, 766080 images
 5986: 0.095685, 0.090687 avg loss, 0.002000 rate, 3.119160 seconds, 766208 images
 5987: 0.115588, 0.093177 avg loss, 0.002000 rate, 3.126741 seconds, 766336 images
 5992: 0.091398, 0.092999 avg loss, 0.002000 rate, 3.387794 seconds, 766976 images
 5993: 0.085293, 0.092228 avg loss, 0.002000 rate, 3.229747 seconds, 767104 images
 5994: 0.071553, 0.090161 avg loss, 0.002000 rate, 3.203019 seconds, 767232 images
 5995: 0.077219, 0.088867 avg loss, 0.002000 rate, 3.201785 seconds, 767360 images
 6000: 0.095666, 0.089547 avg loss, 0.002000 rate, 3.455201 seconds, 768000 images
 6001: 0.070595, 0.087652 avg loss, 0.002000 rate, 4.360663 seconds, 768128 images
 6002: 0.083654, 0.087252 avg loss, 0.002000 rate, 4.330183 seconds, 768256 images
 6003: 0.102103, 0.088737 avg loss, 0.002000 rate, 4.397852 seconds, 768384 images
 6008: 0.088386, 0.088702 avg loss, 0.002000 rate, 4.644773 seconds, 769024 images
 6009: 0.105431, 0.090375 avg loss, 0.002000 rate, 4.247441 seconds, 769152 images
 6010: 0.085555, 0.089893 avg loss, 0.002000 rate, 4.390142 seconds, 769280 images
 6011: 0.077679, 0.088671 avg loss, 0.002000 rate, 4.362552 seconds, 769408 images
 6016: 0.083678, 0.088172 avg loss, 0.002000 rate, 4.570383 seconds, 770048 images
 6017: 0.091777, 0.088533 avg loss, 0.002000 rate, 4.307956 seconds, 770176 images
 6018: 0.124941, 0.092173 avg loss, 0.002000 rate, 4.347076 seconds, 770304 images
 6019: 0.114023, 0.094358 avg loss, 0.002000 rate, 6.616989 seconds, 770432 images
 6024: 0.104590, 0.095382 avg loss, 0.002000 rate, 6.828912 seconds, 771072 images
 6025: 0.122161, 0.098060 avg loss, 0.002000 rate, 6.562059 seconds, 771200 images
 6026: 0.087929, 0.097046 avg loss, 0.002000 rate, 6.570014 seconds, 771328 images
 6027: 0.108369, 0.098179 avg loss, 0.002000 rate, 6.354285 seconds, 771456 images
 6032: 0.099050, 0.098266 avg loss, 0.002000 rate, 6.975603 seconds, 772096 images
 6033: 0.130715, 0.101511 avg loss, 0.002000 rate, 6.717077 seconds, 772224 images
 6034: 0.107971, 0.102157 avg loss, 0.002000 rate, 6.708494 seconds, 772352 images
 6035: 0.101896, 0.102131 avg loss, 0.002000 rate, 6.736947 seconds, 772480 images
 6040: 0.097567, 0.101674 avg loss, 0.002000 rate, 6.948768 seconds, 773120 images
 6041: 0.107805, 0.102287 avg loss, 0.002000 rate, 5.804948 seconds, 773248 images
 6042: 0.085995, 0.100658 avg loss, 0.002000 rate, 5.697151 seconds, 773376 images
 6043: 0.091730, 0.099765 avg loss, 0.002000 rate, 5.801979 seconds, 773504 images
 6048: 0.122525, 0.102041 avg loss, 0.002000 rate, 6.111651 seconds, 774144 images
 6049: 0.100030, 0.101840 avg loss, 0.002000 rate, 5.910501 seconds, 774272 images
 6050: 0.086373, 0.100293 avg loss, 0.002000 rate, 5.812188 seconds, 774400 images
 6051: 0.097360, 0.100000 avg loss, 0.002000 rate, 5.934522 seconds, 774528 images
 6056: 0.108701, 0.100870 avg loss, 0.002000 rate, 5.966121 seconds, 775168 images
 6057: 0.092879, 0.100071 avg loss, 0.002000 rate, 5.980333 seconds, 775296 images
 6058: 0.088140, 0.098878 avg loss, 0.002000 rate, 5.732596 seconds, 775424 images
 6059: 0.095447, 0.098535 avg loss, 0.002000 rate, 5.872765 seconds, 775552 images
 6064: 0.085234, 0.097205 avg loss, 0.002000 rate, 6.167917 seconds, 776192 images
 6065: 0.090411, 0.096525 avg loss, 0.002000 rate, 5.851679 seconds, 776320 images
 6066: 0.085738, 0.095447 avg loss, 0.002000 rate, 5.904059 seconds, 776448 images
 6067: 0.112196, 0.097122 avg loss, 0.002000 rate, 5.914876 seconds, 776576 images
 6072: 0.111675, 0.098577 avg loss, 0.002000 rate, 5.976362 seconds, 777216 images
 6073: 0.143224, 0.103042 avg loss, 0.002000 rate, 5.832607 seconds, 777344 images
 6074: 0.117718, 0.104509 avg loss, 0.002000 rate, 5.796346 seconds, 777472 images
 6075: 0.095617, 0.103620 avg loss, 0.002000 rate, 5.719281 seconds, 777600 images
 6080: 0.086341, 0.101892 avg loss, 0.002000 rate, 6.104283 seconds, 778240 images
 6081: 0.079597, 0.099663 avg loss, 0.002000 rate, 5.912751 seconds, 778368 images
 6082: 0.096194, 0.099316 avg loss, 0.002000 rate, 5.891414 seconds, 778496 images
 6083: 0.099866, 0.099371 avg loss, 0.002000 rate, 5.976375 seconds, 778624 images
 6088: 0.105157, 0.099949 avg loss, 0.002000 rate, 6.134505 seconds, 779264 images
 6089: 0.090131, 0.098968 avg loss, 0.002000 rate, 5.908606 seconds, 779392 images
 6090: 0.109971, 0.100068 avg loss, 0.002000 rate, 5.957944 seconds, 779520 images
 6091: 0.075337, 0.097595 avg loss, 0.002000 rate, 5.796720 seconds, 779648 images
 6096: 0.082257, 0.096061 avg loss, 0.002000 rate, 5.942532 seconds, 780288 images
 6097: 0.097111, 0.096166 avg loss, 0.002000 rate, 5.771969 seconds, 780416 images
 6098: 0.092435, 0.095793 avg loss, 0.002000 rate, 5.843092 seconds, 780544 images
 6099: 0.086146, 0.094828 avg loss, 0.002000 rate, 6.589339 seconds, 780672 images
 6104: 0.099591, 0.095305 avg loss, 0.002000 rate, 6.931806 seconds, 781312 images
 6105: 0.076907, 0.093465 avg loss, 0.002000 rate, 6.678244 seconds, 781440 images
 6106: 0.122765, 0.096395 avg loss, 0.002000 rate, 6.702220 seconds, 781568 images
 6107: 0.115645, 0.098320 avg loss, 0.002000 rate, 6.706513 seconds, 781696 images
 6112: 0.109523, 0.099440 avg loss, 0.002000 rate, 6.928677 seconds, 782336 images
 6113: 0.082938, 0.097790 avg loss, 0.002000 rate, 6.574759 seconds, 782464 images
 6114: 0.100970, 0.098108 avg loss, 0.002000 rate, 6.656669 seconds, 782592 images
 6115: 0.122427, 0.100540 avg loss, 0.002000 rate, 6.411150 seconds, 782720 images
 6120: 0.122276, 0.102713 avg loss, 0.002000 rate, 6.942935 seconds, 783360 images
 6121: 0.117318, 0.104174 avg loss, 0.002000 rate, 6.732668 seconds, 783488 images
 6122: 0.070343, 0.100791 avg loss, 0.002000 rate, 6.543402 seconds, 783616 images
 6123: 0.106765, 0.101388 avg loss, 0.002000 rate, 6.492947 seconds, 783744 images
 6128: 0.100659, 0.101315 avg loss, 0.002000 rate, 6.943552 seconds, 784384 images
 6129: 0.093908, 0.100575 avg loss, 0.002000 rate, 6.596918 seconds, 784512 images
 6130: 0.107159, 0.101233 avg loss, 0.002000 rate, 6.684261 seconds, 784640 images
 6131: 0.100127, 0.101122 avg loss, 0.002000 rate, 6.745661 seconds, 784768 images
 6136: 0.095073, 0.100517 avg loss, 0.002000 rate, 6.819348 seconds, 785408 images
 6137: 0.118203, 0.102286 avg loss, 0.002000 rate, 6.524364 seconds, 785536 images
 6138: 0.103673, 0.102425 avg loss, 0.002000 rate, 6.582027 seconds, 785664 images
 6139: 0.120335, 0.104216 avg loss, 0.002000 rate, 2.621140 seconds, 785792 images
 6144: 0.105092, 0.104303 avg loss, 0.002000 rate, 2.728178 seconds, 786432 images
 6145: 0.094003, 0.103273 avg loss, 0.002000 rate, 2.572239 seconds, 786560 images
 6146: 0.084794, 0.101425 avg loss, 0.002000 rate, 2.574601 seconds, 786688 images
 6147: 0.099690, 0.101252 avg loss, 0.002000 rate, 2.617289 seconds, 786816 images
 6152: 0.103476, 0.101474 avg loss, 0.002000 rate, 2.916031 seconds, 787456 images
 6153: 0.140029, 0.105330 avg loss, 0.002000 rate, 2.541388 seconds, 787584 images
 6154: 0.094454, 0.104242 avg loss, 0.002000 rate, 2.660660 seconds, 787712 images
 6155: 0.103315, 0.104149 avg loss, 0.002000 rate, 2.526332 seconds, 787840 images
 6160: 0.107512, 0.104486 avg loss, 0.002000 rate, 2.793139 seconds, 788480 images
 6161: 0.087288, 0.102766 avg loss, 0.002000 rate, 3.603639 seconds, 788608 images
 6162: 0.098630, 0.102352 avg loss, 0.002000 rate, 3.648142 seconds, 788736 images
 6163: 0.090198, 0.101137 avg loss, 0.002000 rate, 3.669912 seconds, 788864 images
 6168: 0.068469, 0.097870 avg loss, 0.002000 rate, 3.879941 seconds, 789504 images
 6169: 0.116257, 0.099709 avg loss, 0.002000 rate, 3.640739 seconds, 789632 images
 6170: 0.104284, 0.100166 avg loss, 0.002000 rate, 3.567699 seconds, 789760 images
 6171: 0.074885, 0.097638 avg loss, 0.002000 rate, 3.687531 seconds, 789888 images
 6176: 0.090998, 0.096974 avg loss, 0.002000 rate, 3.950801 seconds, 790528 images
 6177: 0.069024, 0.094179 avg loss, 0.002000 rate, 3.561980 seconds, 790656 images
 6178: 0.108083, 0.095569 avg loss, 0.002000 rate, 3.740634 seconds, 790784 images
 6179: 0.120783, 0.098091 avg loss, 0.002000 rate, 5.479414 seconds, 790912 images
 6184: 0.116149, 0.099897 avg loss, 0.002000 rate, 5.648453 seconds, 791552 images
 6185: 0.100928, 0.100000 avg loss, 0.002000 rate, 5.373529 seconds, 791680 images
 6186: 0.098733, 0.099873 avg loss, 0.002000 rate, 5.471253 seconds, 791808 images
 6187: 0.080240, 0.097910 avg loss, 0.002000 rate, 5.500374 seconds, 791936 images
 6192: 0.106801, 0.098799 avg loss, 0.002000 rate, 5.732295 seconds, 792576 images
 6193: 0.084036, 0.097323 avg loss, 0.002000 rate, 5.486199 seconds, 792704 images
 6194: 0.097736, 0.097364 avg loss, 0.002000 rate, 5.517202 seconds, 792832 images
 6195: 0.092219, 0.096849 avg loss, 0.002000 rate, 5.449385 seconds, 792960 images
 6200: 0.110832, 0.098248 avg loss, 0.002000 rate, 5.767331 seconds, 793600 images
 6201: 0.101193, 0.098542 avg loss, 0.002000 rate, 6.218362 seconds, 793728 images
 6202: 0.088891, 0.097577 avg loss, 0.002000 rate, 6.003225 seconds, 793856 images
 6203: 0.095762, 0.097396 avg loss, 0.002000 rate, 6.169204 seconds, 793984 images
 6208: 0.098543, 0.097510 avg loss, 0.002000 rate, 6.481335 seconds, 794624 images
 6209: 0.085443, 0.096304 avg loss, 0.002000 rate, 6.273332 seconds, 794752 images
 6210: 0.112143, 0.097888 avg loss, 0.002000 rate, 6.318977 seconds, 794880 images
 6211: 0.099025, 0.098001 avg loss, 0.002000 rate, 6.181603 seconds, 795008 images
 6216: 0.113656, 0.099567 avg loss, 0.002000 rate, 6.338409 seconds, 795648 images
 6217: 0.121662, 0.101776 avg loss, 0.002000 rate, 6.026039 seconds, 795776 images
 6218: 0.112816, 0.102880 avg loss, 0.002000 rate, 6.119874 seconds, 795904 images
 6219: 0.094317, 0.102024 avg loss, 0.002000 rate, 3.409727 seconds, 796032 images
 6224: 0.079259, 0.099747 avg loss, 0.002000 rate, 3.657805 seconds, 796672 images
 6225: 0.094610, 0.099234 avg loss, 0.002000 rate, 3.262772 seconds, 796800 images
 6226: 0.102776, 0.099588 avg loss, 0.002000 rate, 3.350190 seconds, 796928 images
 6227: 0.084046, 0.098034 avg loss, 0.002000 rate, 3.444215 seconds, 797056 images
 6232: 0.101313, 0.098362 avg loss, 0.002000 rate, 3.661735 seconds, 797696 images
 6233: 0.076527, 0.096178 avg loss, 0.002000 rate, 3.433795 seconds, 797824 images
 6234: 0.082986, 0.094859 avg loss, 0.002000 rate, 3.358063 seconds, 797952 images
 6235: 0.081398, 0.093513 avg loss, 0.002000 rate, 3.397694 seconds, 798080 images
 6240: 0.089126, 0.093074 avg loss, 0.002000 rate, 3.668197 seconds, 798720 images
 6241: 0.114642, 0.095231 avg loss, 0.002000 rate, 3.398397 seconds, 798848 images
 6242: 0.082894, 0.093997 avg loss, 0.002000 rate, 3.360200 seconds, 798976 images
 6243: 0.096212, 0.094219 avg loss, 0.002000 rate, 3.360460 seconds, 799104 images
 6248: 0.074444, 0.092241 avg loss, 0.002000 rate, 3.674309 seconds, 799744 images
 6249: 0.067857, 0.089803 avg loss, 0.002000 rate, 3.344238 seconds, 799872 images
 6250: 0.077872, 0.088610 avg loss, 0.002000 rate, 3.366266 seconds, 800000 images
 6251: 0.103979, 0.090147 avg loss, 0.002000 rate, 3.372559 seconds, 800128 images
 6256: 0.126077, 0.093740 avg loss, 0.002000 rate, 3.656381 seconds, 800768 images
 6257: 0.079203, 0.092286 avg loss, 0.002000 rate, 3.353837 seconds, 800896 images
 6258: 0.061583, 0.089216 avg loss, 0.002000 rate, 3.469219 seconds, 801024 images
 6259: 0.087027, 0.088997 avg loss, 0.002000 rate, 4.350428 seconds, 801152 images
 6264: 0.098064, 0.089904 avg loss, 0.002000 rate, 4.453151 seconds, 801792 images
 6265: 0.089850, 0.089898 avg loss, 0.002000 rate, 4.245004 seconds, 801920 images
 6266: 0.076893, 0.088598 avg loss, 0.002000 rate, 4.433034 seconds, 802048 images
 6267: 0.090049, 0.088743 avg loss, 0.002000 rate, 4.425513 seconds, 802176 images
 6272: 0.078019, 0.087670 avg loss, 0.002000 rate, 4.679007 seconds, 802816 images
 6273: 0.084167, 0.087320 avg loss, 0.002000 rate, 4.433245 seconds, 802944 images
 6274: 0.087804, 0.087368 avg loss, 0.002000 rate, 4.402384 seconds, 803072 images
 6275: 0.111625, 0.089794 avg loss, 0.002000 rate, 4.458165 seconds, 803200 images
 6280: 0.115445, 0.092359 avg loss, 0.002000 rate, 4.615741 seconds, 803840 images
 6281: 0.118185, 0.094942 avg loss, 0.002000 rate, 2.518994 seconds, 803968 images
 6282: 0.082845, 0.093732 avg loss, 0.002000 rate, 2.650332 seconds, 804096 images
 6283: 0.112463, 0.095605 avg loss, 0.002000 rate, 2.625326 seconds, 804224 images
 6288: 0.103366, 0.096381 avg loss, 0.002000 rate, 2.880703 seconds, 804864 images
 6289: 0.082822, 0.095025 avg loss, 0.002000 rate, 2.650563 seconds, 804992 images
 6290: 0.089641, 0.094487 avg loss, 0.002000 rate, 2.587731 seconds, 805120 images
 6291: 0.100418, 0.095080 avg loss, 0.002000 rate, 2.519504 seconds, 805248 images
 6296: 0.111809, 0.096753 avg loss, 0.002000 rate, 2.874823 seconds, 805888 images
 6297: 0.090206, 0.096098 avg loss, 0.002000 rate, 2.518208 seconds, 806016 images
 6298: 0.099938, 0.096482 avg loss, 0.002000 rate, 2.631484 seconds, 806144 images
 6299: 0.075310, 0.094365 avg loss, 0.002000 rate, 3.403421 seconds, 806272 images
 6304: 0.086946, 0.093623 avg loss, 0.002000 rate, 3.614908 seconds, 806912 images
 6305: 0.098219, 0.094083 avg loss, 0.002000 rate, 3.416850 seconds, 807040 images
 6306: 0.099840, 0.094658 avg loss, 0.002000 rate, 3.434509 seconds, 807168 images
 6307: 0.070073, 0.092200 avg loss, 0.002000 rate, 3.358321 seconds, 807296 images
 6312: 0.089308, 0.091911 avg loss, 0.002000 rate, 3.691061 seconds, 807936 images
 6313: 0.078497, 0.090569 avg loss, 0.002000 rate, 3.386469 seconds, 808064 images
 6314: 0.077990, 0.089311 avg loss, 0.002000 rate, 3.356093 seconds, 808192 images
 6315: 0.071179, 0.087498 avg loss, 0.002000 rate, 3.396120 seconds, 808320 images
 6320: 0.088240, 0.087572 avg loss, 0.002000 rate, 3.657077 seconds, 808960 images
 6321: 0.090574, 0.087873 avg loss, 0.002000 rate, 6.462856 seconds, 809088 images
 6322: 0.098604, 0.088946 avg loss, 0.002000 rate, 6.651978 seconds, 809216 images
 6323: 0.107751, 0.090826 avg loss, 0.002000 rate, 6.530286 seconds, 809344 images
 6328: 0.109553, 0.092699 avg loss, 0.002000 rate, 6.731769 seconds, 809984 images
 6329: 0.100084, 0.093437 avg loss, 0.002000 rate, 6.571993 seconds, 810112 images
 6330: 0.107859, 0.094880 avg loss, 0.002000 rate, 6.507979 seconds, 810240 images
 6331: 0.110275, 0.096419 avg loss, 0.002000 rate, 6.658674 seconds, 810368 images
 6336: 0.119369, 0.098714 avg loss, 0.002000 rate, 6.976053 seconds, 811008 images
 6337: 0.086465, 0.097489 avg loss, 0.002000 rate, 6.635458 seconds, 811136 images
 6338: 0.096416, 0.097382 avg loss, 0.002000 rate, 6.758626 seconds, 811264 images
 6339: 0.127780, 0.100422 avg loss, 0.002000 rate, 2.634490 seconds, 811392 images
 6344: 0.072141, 0.097593 avg loss, 0.002000 rate, 3.035797 seconds, 812032 images
 6345: 0.086508, 0.096485 avg loss, 0.002000 rate, 2.774316 seconds, 812160 images
 6346: 0.111036, 0.097940 avg loss, 0.002000 rate, 2.782823 seconds, 812288 images
 6347: 0.096840, 0.097830 avg loss, 0.002000 rate, 2.799116 seconds, 812416 images
 6352: 0.085113, 0.096558 avg loss, 0.002000 rate, 3.078886 seconds, 813056 images
 6353: 0.130954, 0.099998 avg loss, 0.002000 rate, 2.801661 seconds, 813184 images
 6354: 0.119429, 0.101941 avg loss, 0.002000 rate, 2.830565 seconds, 813312 images
 6355: 0.089402, 0.100687 avg loss, 0.002000 rate, 2.821194 seconds, 813440 images
 6360: 0.105250, 0.101143 avg loss, 0.002000 rate, 3.014801 seconds, 814080 images
 6361: 0.118600, 0.102889 avg loss, 0.002000 rate, 4.904465 seconds, 814208 images
 6362: 0.122222, 0.104822 avg loss, 0.002000 rate, 5.090898 seconds, 814336 images
 6363: 0.091981, 0.103538 avg loss, 0.002000 rate, 5.028952 seconds, 814464 images
 6368: 0.092375, 0.102422 avg loss, 0.002000 rate, 5.090350 seconds, 815104 images
 6369: 0.101691, 0.102349 avg loss, 0.002000 rate, 5.070131 seconds, 815232 images
 6370: 0.103207, 0.102435 avg loss, 0.002000 rate, 4.972277 seconds, 815360 images
 6371: 0.087701, 0.100961 avg loss, 0.002000 rate, 4.855987 seconds, 815488 images
 6376: 0.090645, 0.099930 avg loss, 0.002000 rate, 5.372638 seconds, 816128 images
 6377: 0.103411, 0.100278 avg loss, 0.002000 rate, 5.046828 seconds, 816256 images
 6378: 0.078508, 0.098101 avg loss, 0.002000 rate, 4.952404 seconds, 816384 images
 6379: 0.065181, 0.094809 avg loss, 0.002000 rate, 4.316103 seconds, 816512 images
 6384: 0.098793, 0.095207 avg loss, 0.002000 rate, 4.593914 seconds, 817152 images
 6385: 0.096690, 0.095356 avg loss, 0.002000 rate, 4.373686 seconds, 817280 images
 6386: 0.071925, 0.093013 avg loss, 0.002000 rate, 4.371576 seconds, 817408 images
 6387: 0.076639, 0.091375 avg loss, 0.002000 rate, 4.451220 seconds, 817536 images
 6392: 0.095017, 0.091739 avg loss, 0.002000 rate, 4.652168 seconds, 818176 images
 6393: 0.085648, 0.091130 avg loss, 0.002000 rate, 4.411761 seconds, 818304 images
 6394: 0.076684, 0.089686 avg loss, 0.002000 rate, 4.432153 seconds, 818432 images
 6395: 0.104677, 0.091185 avg loss, 0.002000 rate, 4.345824 seconds, 818560 images
 6400: 0.057723, 0.087839 avg loss, 0.000200 rate, 4.640343 seconds, 819200 images
 6401: 0.105359, 0.089591 avg loss, 0.000200 rate, 3.420044 seconds, 819328 images
 6402: 0.071695, 0.087801 avg loss, 0.000200 rate, 3.367840 seconds, 819456 images
 6403: 0.093597, 0.088381 avg loss, 0.000200 rate, 3.411067 seconds, 819584 images
 6408: 0.094984, 0.089041 avg loss, 0.000200 rate, 3.511542 seconds, 820224 images
 6409: 0.061993, 0.086336 avg loss, 0.000200 rate, 3.339604 seconds, 820352 images
 6410: 0.070019, 0.084704 avg loss, 0.000200 rate, 3.376465 seconds, 820480 images
 6411: 0.093809, 0.085615 avg loss, 0.000200 rate, 3.388817 seconds, 820608 images
 6416: 0.088240, 0.085877 avg loss, 0.000200 rate, 3.549539 seconds, 821248 images
 6417: 0.064759, 0.083766 avg loss, 0.000200 rate, 3.381904 seconds, 821376 images
 6418: 0.067734, 0.082162 avg loss, 0.000200 rate, 3.420666 seconds, 821504 images
 6419: 0.095371, 0.083483 avg loss, 0.000200 rate, 2.506576 seconds, 821632 images
 6424: 0.083946, 0.083530 avg loss, 0.000200 rate, 2.884035 seconds, 822272 images
 6425: 0.097534, 0.084930 avg loss, 0.000200 rate, 2.584492 seconds, 822400 images
 6426: 0.096278, 0.086065 avg loss, 0.000200 rate, 2.603606 seconds, 822528 images
 6427: 0.095625, 0.087021 avg loss, 0.000200 rate, 2.548655 seconds, 822656 images
 6432: 0.086633, 0.086982 avg loss, 0.000200 rate, 2.802542 seconds, 823296 images
 6433: 0.074437, 0.085727 avg loss, 0.000200 rate, 2.534158 seconds, 823424 images
 6434: 0.086132, 0.085768 avg loss, 0.000200 rate, 2.601090 seconds, 823552 images
 6435: 0.085131, 0.085704 avg loss, 0.000200 rate, 2.538346 seconds, 823680 images
 6440: 0.075334, 0.084667 avg loss, 0.000200 rate, 2.817971 seconds, 824320 images
 6441: 0.060887, 0.082289 avg loss, 0.000200 rate, 3.175899 seconds, 824448 images
 6442: 0.082733, 0.082333 avg loss, 0.000200 rate, 3.099265 seconds, 824576 images
 6443: 0.075094, 0.081610 avg loss, 0.000200 rate, 3.056146 seconds, 824704 images
 6448: 0.082653, 0.081714 avg loss, 0.000200 rate, 3.435407 seconds, 825344 images
 6449: 0.080137, 0.081556 avg loss, 0.000200 rate, 3.189979 seconds, 825472 images
 6450: 0.097540, 0.083155 avg loss, 0.000200 rate, 3.029439 seconds, 825600 images
 6451: 0.082493, 0.083088 avg loss, 0.000200 rate, 3.165378 seconds, 825728 images
 6456: 0.083589, 0.083138 avg loss, 0.000200 rate, 3.435870 seconds, 826368 images
 6457: 0.072719, 0.082097 avg loss, 0.000200 rate, 3.200100 seconds, 826496 images
